61	1	2	0	10	10	3.833
149	1	2	0	7	10	4.833
158	1	2	0	8	8	4.833
159	1	2	0	8	9	4.833
160	1	2	0	8	10	4.833
161	1	2	0	8	11	4.833
162	1	2	0	8	12	4.833
169	1	2	0	9	8	4.833
170	1	2	0	9	9	4.833
171	1	2	0	9	10	4.833
172	1	2	0	9	11	4.833
173	1	2	0	9	12	4.833
179	1	2	0	10	7	4.833
180	1	2	0	10	8	4.833
181	1	2	0	10	9	4.833
182	1	2	0	10	10	4.833
183	1	2	0	10	11	4.833
184	1	2	0	10	12	4.833
185	1	2	0	10	13	4.833
191	1	2	0	11	8	4.833
192	1	2	0	11	9	4.833
193	1	2	0	11	10	4.833
194	1	2	0	11	11	4.833
195	1	2	0	11	12	4.833
202	1	2	0	12	8	4.833
203	1	2	0	12	9	4.833
204	1	2	0	12	10	4.833
205	1	2	0	12	11	4.833
206	1	2	0	12	12	4.833
215	1	2	0	13	10	4.833
259	1	2	0	6	10	5.833
268	1	2	0	7	8	5.833
269	1	2	0	7	9	5.833
270	1	2	0	7	10	5.833
271	1	2	0	7	11	5.833
272	1	2	0	7	12	5.833
278	1	2	0	8	7	5.833
279	1	2	0	8	8	5.833
280	1	3	0	8	9	5.833
281	1	3	0	8	10	5.833
282	1	3	0	8	11	5.833
283	1	2	0	8	12	5.833
284	1	2	0	8	13	5.833
289	1	2	0	9	7	5.833
290	1	3	0	9	8	5.833
291	1	3	0	9	9	5.833
292	1	3	0	9	10	5.833
293	1	3	0	9	11	5.833
294	1	3	0	9	12	5.833
295	1	2	0	9	13	5.833
299	1	2	0	10	6	5.833
300	1	2	0	10	7	5.833
301	1	3	0	10	8	5.833
302	1	3	0	10	9	5.833
303	1	3	0	10	10	5.833
304	1	3	0	10	11	5.833
305	1	3	0	10	12	5.833
306	1	2	0	10	13	5.833
307	1	2	0	10	14	5.833
311	1	2	0	11	7	5.833
312	1	3	0	11	8	5.833
313	1	3	0	11	9	5.833
314	1	3	0	11	10	5.833
315	1	3	0	11	11	5.833
316	1	3	0	11	12	5.833
317	1	2	0	11	13	5.833
322	1	2	0	12	7	5.833
323	1	2	0	12	8	5.833
324	1	3	0	12	9	5.833
325	1	3	0	12	10	5.833
326	1	3	0	12	11	5.833
327	1	2	0	12	12	5.833
328	1	2	0	12	13	5.833
334	1	2	0	13	8	5.833
335	1	2	0	13	9	5.833
336	1	2	0	13	10	5.833
337	1	2	0	13	11	5.833
338	1	2	0	13	12	5.833
347	1	2	0	14	10	5.833
378	1	2	0	6	8	6.833
379	1	2	0	6	9	6.833
380	1	2	0	6	10	6.833
381	1	2	0	6	11	6.833
382	1	2	0	6	12	6.833
388	1	2	0	7	7	6.833
389	1	2	0	7	8	6.833
390	1	3	0	7	9	6.833
391	1	3	0	7	10	6.833
392	1	3	0	7	11	6.833
393	1	2	0	7	12	6.833
394	1	2	0	7	13	6.833
398	1	2	0	8	6	6.833
399	1	2	0	8	7	6.833
400	1	3	0	8	8	6.833
401	1	3	0	8	9	6.833
402	1	3	0	8	10	6.833
403	1	3	0	8	11	6.833
404	1	3	0	8	12	6.833
405	1	2	0	8	13	6.833
406	1	2	0	8	14	6.833
409	1	2	0	9	6	6.833
410	1	3	0	9	7	6.833
411	1	3	0	9	8	6.833
412	1	3	0	9	9	6.833
413	1	3	0	9	10	6.833
414	1	3	0	9	11	6.833
415	1	3	0	9	12	6.833
416	1	3	0	9	13	6.833
417	1	2	0	9	14	6.833
420	1	2	0	10	6	6.833
421	1	3	0	10	7	6.833
422	1	3	0	10	8	6.833
423	1	3	0	10	9	6.833
424	1	3	0	10	10	6.833
425	1	3	0	10	11	6.833
426	1	3	0	10	12	6.833
427	1	3	0	10	13	6.833
428	1	2	0	10	14	6.833
431	1	2	0	11	6	6.833
432	1	3	0	11	7	6.833
433	1	3	0	11	8	6.833
434	1	3	0	11	9	6.833
435	1	3	0	11	10	6.833
436	1	3	0	11	11	6.833
437	1	3	0	11	12	6.833
438	1	3	0	11	13	6.833
439	1	2	0	11	14	6.833
442	1	2	0	12	6	6.833
443	1	2	0	12	7	6.833
444	1	3	0	12	8	6.833
445	1	3	0	12	9	6.833
446	1	3	0	12	10	6.833
447	1	3	0	12	11	6.833
448	1	3	0	12	12	6.833
449	1	2	0	12	13	6.833
450	1	2	0	12	14	6.833
454	1	2	0	13	7	6.833
455	1	2	0	13	8	6.833
456	1	3	0	13	9	6.833
457	1	3	0	13	10	6.833
458	1	3	0	13	11	6.833
459	1	2	0	13	12	6.833
460	1	2	0	13	13	6.833
466	1	2	0	14	8	6.833
467	1	2	0	14	9	6.833
468	1	2	0	14	10	6.833
469	1	2	0	14	11	6.833
470	1	2	0	14	12	6.833
499	1	2	0	6	8	7.833
500	1	2	0	6	9	7.833
501	1	2	0	6	10	7.833
502	1	2	0	6	11	7.833
503	1	2	0	6	12	7.833
509	1	2	0	7	7	7.833
510	1	3	0	7	8	7.833
511	1	3	0	7	9	7.833
512	1	3	0	7	10	7.833
513	1	3	0	7	11	7.833
514	1	3	0	7	12	7.833
515	1	2	0	7	13	7.833
519	1	2	0	8	6	7.833
520	1	3	0	8	7	7.833
521	1	3	0	8	8	7.833
522	1	3	0	8	9	7.833
523	1	3	0	8	10	7.833
524	1	3	0	8	11	7.833
525	1	3	0	8	12	7.833
526	1	3	0	8	13	7.833
527	1	2	0	8	14	7.833
530	1	2	0	9	6	7.833
531	1	3	0	9	7	7.833
532	1	3	0	9	8	7.833
533	1	3	0	9	9	7.833
534	1	3	0	9	10	7.833
535	1	3	0	9	11	7.833
536	1	3	0	9	12	7.833
537	1	3	0	9	13	7.833
538	1	2	0	9	14	7.833
541	1	2	0	10	6	7.833
542	1	3	0	10	7	7.833
543	1	3	0	10	8	7.833
544	1	3	0	10	9	7.833
545	1	3	0	10	10	7.833
546	1	3	0	10	11	7.833
547	1	3	0	10	12	7.833
548	1	3	0	10	13	7.833
549	1	2	0	10	14	7.833
552	1	2	0	11	6	7.833
553	1	3	0	11	7	7.833
554	1	3	0	11	8	7.833
555	1	3	0	11	9	7.833
556	1	3	0	11	10	7.833
557	1	3	0	11	11	7.833
558	1	3	0	11	12	7.833
559	1	3	0	11	13	7.833
560	1	2	0	11	14	7.833
563	1	2	0	12	6	7.833
564	1	3	0	12	7	7.833
565	1	3	0	12	8	7.833
566	1	3	0	12	9	7.833
567	1	3	0	12	10	7.833
568	1	3	0	12	11	7.833
569	1	3	0	12	12	7.833
570	1	3	0	12	13	7.833
571	1	2	0	12	14	7.833
575	1	2	0	13	7	7.833
576	1	3	0	13	8	7.833
577	1	3	0	13	9	7.833
578	1	3	0	13	10	7.833
579	1	3	0	13	11	7.833
580	1	3	0	13	12	7.833
581	1	2	0	13	13	7.833
587	1	2	0	14	8	7.833
588	1	2	0	14	9	7.833
589	1	2	0	14	10	7.833
590	1	2	0	14	11	7.833
591	1	2	0	14	12	7.833
611	1	2	0	5	10	8.833
619	1	2	0	6	7	8.833
620	1	2	0	6	8	8.833
621	1	2	0	6	9	8.833
622	1	2	0	6	10	8.833
623	1	2	0	6	11	8.833
624	1	2	0	6	12	8.833
625	1	2	0	6	13	8.833
629	1	2	0	7	6	8.833
630	1	2	0	7	7	8.833
631	1	3	0	7	8	8.833
632	1	3	0	7	9	8.833
633	1	3	0	7	10	8.833
634	1	3	0	7	11	8.833
635	1	3	0	7	12	8.833
636	1	2	0	7	13	8.833
637	1	2	0	7	14	8.833
640	1	2	0	8	6	8.833
641	1	3	0	8	7	8.833
642	1	3	0	8	8	8.833
643	1	3	0	8	9	8.833
644	1	3	0	8	10	8.833
645	1	3	0	8	11	8.833
646	1	3	0	8	12	8.833
647	1	3	0	8	13	8.833
648	1	2	0	8	14	8.833
651	1	2	0	9	6	8.833
652	1	3	0	9	7	8.833
653	1	3	0	9	8	8.833
654	1	3	0	9	9	8.833
655	1	3	0	9	10	8.833
656	1	3	0	9	11	8.833
657	1	3	0	9	12	8.833
658	1	3	0	9	13	8.833
659	1	2	0	9	14	8.833
661	1	2	0	10	5	8.833
662	1	2	0	10	6	8.833
663	1	3	0	10	7	8.833
664	1	3	0	10	8	8.833
665	1	3	0	10	9	8.833
666	1	3	0	10	10	8.833
667	1	3	0	10	11	8.833
668	1	3	0	10	12	8.833
669	1	3	0	10	13	8.833
670	1	2	0	10	14	8.833
671	1	2	0	10	15	8.833
673	1	2	0	11	6	8.833
674	1	3	0	11	7	8.833
675	1	3	0	11	8	8.833
676	1	3	0	11	9	8.833
677	1	3	0	11	10	8.833
678	1	3	0	11	11	8.833
679	1	3	0	11	12	8.833
680	1	3	0	11	13	8.833
681	1	2	0	11	14	8.833
684	1	2	0	12	6	8.833
685	1	3	0	12	7	8.833
686	1	3	0	12	8	8.833
687	1	3	0	12	9	8.833
688	1	3	0	12	10	8.833
689	1	3	0	12	11	8.833
690	1	3	0	12	12	8.833
691	1	3	0	12	13	8.833
692	1	2	0	12	14	8.833
695	1	2	0	13	6	8.833
696	1	2	0	13	7	8.833
697	1	3	0	13	8	8.833
698	1	3	0	13	9	8.833
699	1	3	0	13	10	8.833
700	1	3	0	13	11	8.833
