281	1	21	16	21
282	1	21	16	22
283	1	21	17	17
284	1	21	17	18
285	1	21	17	19
286	1	21	17	20
287	1	21	17	21
288	1	21	17	22
289	1	21	17	23
290	1	21	18	16
291	1	21	18	17
292	1	21	18	18
293	1	21	18	19
294	1	21	18	20
295	1	21	18	21
296	1	21	18	22
297	1	21	18	23
298	1	21	18	24
299	1	21	19	16
300	1	21	19	17
301	1	21	19	18
302	1	21	19	19
303	1	21	19	20
304	1	21	19	21
305	1	21	19	22
306	1	21	19	23
307	1	21	19	24
308	1	21	20	16
309	1	21	20	17
310	1	21	20	18
311	1	21	20	19
312	1	21	20	20
313	1	21	20	21
314	1	21	20	22
315	1	21	20	23
316	1	21	20	24
317	1	21	21	16
318	1	21	21	17
319	1	21	21	18
320	1	21	21	19
321	1	21	21	20
322	1	21	21	21
323	1	21	21	22
324	1	21	21	23
325	1	21	21	24
326	1	21	22	16
327	1	21	22	17
328	1	21	22	18
329	1	21	22	19
330	1	21	22	20
331	1	21	22	21
332	1	21	22	22
333	1	21	22	23
334	1	21	22	24
335	1	21	23	17
336	1	21	23	18
337	1	21	23	19
338	1	21	23	20
339	1	21	23	21
340	1	21	23	22
341	1	21	23	23
342	1	21	24	18
343	1	21	24	19
344	1	21	24	20
345	1	21	24	21
346	1	21	24	22
347	1	22	16	18
348	1	22	16	19
349	1	22	16	20
350	1	22	16	21
351	1	22	16	22
352	1	22	17	17
353	1	22	17	18
354	1	22	17	19
355	1	22	17	20
356	1	22	17	21
357	1	22	17	22
358	1	22	17	23
359	1	22	18	16
360	1	22	18	17
361	1	22	18	18
362	1	22	18	19
363	1	22	18	20
364	1	22	18	21
365	1	22	18	22
366	1	22	18	23
367	1	22	18	24
368	1	22	19	16
369	1	22	19	17
370	1	22	19	18
371	1	22	19	19
372	1	22	19	20
373	1	22	19	21
374	1	22	19	22
375	1	22	19	23
376	1	22	19	24
377	1	22	20	16
378	1	22	20	17
379	1	22	20	18
380	1	22	20	19
381	1	22	20	20
382	1	22	20	21
383	1	22	20	22
384	1	22	20	23
385	1	22	20	24
386	1	22	21	16
387	1	22	21	17
388	1	22	21	18
389	1	22	21	19
390	1	22	21	20
391	1	22	21	21
392	1	22	21	22
393	1	22	21	23
394	1	22	21	24
395	1	22	22	16
396	1	22	22	17
397	1	22	22	18
398	1	22	22	19
399	1	22	22	20
400	1	22	22	21
401	1	22	22	22
402	1	22	22	23
403	1	22	22	24
404	1	22	23	17
405	1	22	23	18
406	1	22	23	19
407	1	22	23	20
408	1	22	23	21
409	1	22	23	22
410	1	22	23	23
411	1	22	24	18
412	1	22	24	19
413	1	22	24	20
414	1	22	24	21
415	1	22	24	22
416	1	23	17	18
417	1	23	17	19
418	1	23	17	20
419	1	23	17	21
420	1	23	17	22
421	1	23	18	17
422	1	23	18	18
423	1	23	18	19
424	1	23	18	20
425	1	23	18	21
426	1	23	18	22
427	1	23	18	23
428	1	23	19	17
429	1	23	19	18
430	1	23	19	19
431	1	23	19	20
432	1	23	19	21
433	1	23	19	22
434	1	23	19	23
435	1	23	20	17
436	1	23	20	18
437	1	23	20	19
438	1	23	20	20
439	1	23	20	21
440	1	23	20	22
441	1	23	20	23
442	1	23	21	17
