15	1	2	0	4	6	3.83
16	1	2	0	4	7	3.83
17	1	2	0	4	8	3.83
18	1	2	0	4	9	3.83
19	1	2	0	4	10	3.83
25	1	2	0	5	5	3.83
26	1	2	0	5	6	3.83
27	1	2	0	5	7	3.83
28	1	2	0	5	8	3.83
29	1	2	0	5	9	3.83
30	1	2	0	5	10	3.83
31	1	2	0	5	11	3.83
35	1	2	0	6	4	3.83
36	1	2	0	6	5	3.83
37	1	2	0	6	6	3.83
38	1	2	0	6	7	3.83
39	1	2	0	6	8	3.83
40	1	2	0	6	9	3.83
41	1	2	0	6	10	3.83
42	1	2	0	6	11	3.83
43	1	2	0	6	12	3.83
46	1	2	0	7	4	3.83
47	1	2	0	7	5	3.83
48	1	2	0	7	6	3.83
49	1	2	0	7	7	3.83
50	1	2	0	7	8	3.83
51	1	2	0	7	9	3.83
52	1	2	0	7	10	3.83
53	1	2	0	7	11	3.83
54	1	2	0	7	12	3.83
57	1	2	0	8	4	3.83
58	1	2	0	8	5	3.83
59	1	2	0	8	6	3.83
60	1	2	0	8	7	3.83
61	1	2	0	8	8	3.83
62	1	2	0	8	9	3.83
63	1	2	0	8	10	3.83
64	1	2	0	8	11	3.83
65	1	2	0	8	12	3.83
68	1	2	0	9	4	3.83
69	1	2	0	9	5	3.83
70	1	2	0	9	6	3.83
71	1	2	0	9	7	3.83
72	1	2	0	9	8	3.83
73	1	2	0	9	9	3.83
74	1	2	0	9	10	3.83
75	1	2	0	9	11	3.83
76	1	2	0	9	12	3.83
79	1	2	0	10	4	3.83
80	1	2	0	10	5	3.83
81	1	2	0	10	6	3.83
82	1	2	0	10	7	3.83
83	1	2	0	10	8	3.83
84	1	2	0	10	9	3.83
85	1	2	0	10	10	3.83
86	1	2	0	10	11	3.83
87	1	2	0	10	12	3.83
91	1	2	0	11	5	3.83
92	1	2	0	11	6	3.83
93	1	2	0	11	7	3.83
94	1	2	0	11	8	3.83
95	1	2	0	11	9	3.83
96	1	2	0	11	10	3.83
97	1	2	0	11	11	3.83
103	1	2	0	12	6	3.83
104	1	2	0	12	7	3.83
105	1	2	0	12	8	3.83
106	1	2	0	12	9	3.83
107	1	2	0	12	10	3.83
125	1	2	0	3	6	4.83
126	1	2	0	3	7	4.83
127	1	2	0	3	8	4.83
128	1	2	0	3	9	4.83
129	1	2	0	3	10	4.83
134	1	2	0	4	4	4.83
135	1	2	0	4	5	4.83
136	1	3	0	4	6	4.83
137	1	3	0	4	7	4.83
138	1	3	0	4	8	4.83
139	1	3	0	4	9	4.83
140	1	3	0	4	10	4.83
141	1	2	0	4	11	4.83
142	1	2	0	4	12	4.83
145	1	2	0	5	4	4.83
146	1	3	0	5	5	4.83
147	1	3	0	5	6	4.83
148	1	3	0	5	7	4.83
149	1	3	0	5	8	4.83
150	1	3	0	5	9	4.83
151	1	3	0	5	10	4.83
152	1	3	0	5	11	4.83
153	1	2	0	5	12	4.83
155	1	2	0	6	3	4.83
156	1	3	0	6	4	4.83
157	1	3	0	6	5	4.83
158	1	3	0	6	6	4.83
159	1	3	0	6	7	4.83
160	1	3	0	6	8	4.83
161	1	3	0	6	9	4.83
162	1	3	0	6	10	4.83
163	1	3	0	6	11	4.83
164	1	3	0	6	12	4.83
165	1	2	0	6	13	4.83
166	1	2	0	7	3	4.83
167	1	3	0	7	4	4.83
168	1	3	0	7	5	4.83
169	1	3	0	7	6	4.83
170	1	3	0	7	7	4.83
171	1	3	0	7	8	4.83
172	1	3	0	7	9	4.83
173	1	3	0	7	10	4.83
174	1	3	0	7	11	4.83
175	1	3	0	7	12	4.83
176	1	2	0	7	13	4.83
177	1	2	0	8	3	4.83
178	1	3	0	8	4	4.83
179	1	3	0	8	5	4.83
180	1	3	0	8	6	4.83
181	1	3	0	8	7	4.83
182	1	3	0	8	8	4.83
183	1	3	0	8	9	4.83
184	1	3	0	8	10	4.83
185	1	3	0	8	11	4.83
186	1	3	0	8	12	4.83
187	1	2	0	8	13	4.83
188	1	2	0	9	3	4.83
189	1	3	0	9	4	4.83
190	1	3	0	9	5	4.83
191	1	3	0	9	6	4.83
192	1	3	0	9	7	4.83
193	1	3	0	9	8	4.83
194	1	3	0	9	9	4.83
195	1	3	0	9	10	4.83
196	1	3	0	9	11	4.83
197	1	3	0	9	12	4.83
198	1	2	0	9	13	4.83
199	1	2	0	10	3	4.83
200	1	3	0	10	4	4.83
201	1	3	0	10	5	4.83
202	1	3	0	10	6	4.83
203	1	3	0	10	7	4.83
204	1	3	0	10	8	4.83
205	1	3	0	10	9	4.83
206	1	3	0	10	10	4.83
207	1	3	0	10	11	4.83
208	1	3	0	10	12	4.83
209	1	2	0	10	13	4.83
211	1	2	0	11	4	4.83
212	1	3	0	11	5	4.83
213	1	3	0	11	6	4.83
214	1	3	0	11	7	4.83
215	1	3	0	11	8	4.83
216	1	3	0	11	9	4.83
217	1	3	0	11	10	4.83
218	1	3	0	11	11	4.83
219	1	2	0	11	12	4.83
222	1	2	0	12	4	4.83
223	1	2	0	12	5	4.83
224	1	3	0	12	6	4.83
225	1	3	0	12	7	4.83
226	1	3	0	12	8	4.83
227	1	3	0	12	9	4.83
228	1	3	0	12	10	4.83
229	1	2	0	12	11	4.83
230	1	2	0	12	12	4.83
235	1	2	0	13	6	4.83
236	1	2	0	13	7	4.83
237	1	2	0	13	8	4.83
238	1	2	0	13	9	4.83
239	1	2	0	13	10	4.83
245	1	2	0	3	5	5.83
